ID,title,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodSecondHand,returnCustomer
416,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
417,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
418,Company,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0
419,Mr,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
420,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
423,Mr,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
424,Mr,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
426,Mrs,Cash,0,5,0,1,0,3,0,0,0,0,0,0,0,0
427,Mrs,Current Account,0,4,0,0,0,2,0,0,0,0,0,1,0,0
428,Others,Invoice,0,5,0,1,0,1,0,1,0,0,0,0,0,0
429,Company,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
430,Mrs,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
431,Mrs,Credit Card,0,2,0,1,0,0,0,0,0,1,0,0,0,0
432,Others,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0
433,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
434,Others,Cash,0,2,0,1,0,0,1,0,0,0,0,0,0,1
435,Mr,Current Account,1,1,0,1,0,0,2,0,0,0,0,0,0,0
437,Mr,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,1
438,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
439,Mr,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
440,Company,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
442,Company,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
443,Mrs,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,1
444,Mr,Cash,0,5,0,1,0,5,0,0,0,0,0,0,0,1
445,Mrs,Current Account,0,4,0,1,0,3,0,0,0,0,0,0,0,0
446,Mrs,Current Account,1,1,0,0,0,0,0,0,0,0,0,0,0,0
447,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
448,Mrs,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,1
449,Mrs,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
450,Mrs,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,0
451,Mrs,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
452,Mrs,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0
453,Company,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
454,Mrs,Invoice,0,4,0,0,0,0,3,0,0,0,0,0,0,0
455,Others,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,1
456,Mr,Invoice,0,3,0,1,0,0,0,1,0,0,0,0,0,0
457,Mr,Invoice,1,3,0,0,0,2,0,0,0,0,0,1,0,0
459,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
460,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
461,Mrs,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462,Mrs,Cash,0,4,0,1,0,0,1,0,0,0,0,0,0,0
463,Company,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
465,Others,Credit Card,0,3,0,0,0,2,0,0,0,0,0,0,0,0
466,Mr,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
467,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,1
468,Mr,Current Account,0,3,0,0,1,1,0,0,0,0,0,0,0,0
469,Mrs,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
470,Mrs,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
471,Mrs,Current Account,0,3,0,1,0,0,1,0,0,0,0,0,0,0
472,Mrs,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,1
473,Mrs,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0
474,Company,Invoice,0,3,0,1,0,0,1,0,0,0,0,0,0,0
476,Company,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
477,Others,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,1
478,Company,Invoice,0,3,0,0,0,2,0,0,0,0,0,0,0,0
479,Mr,Current Account,1,2,0,1,0,0,0,1,0,0,0,0,0,0
480,Mr,Invoice,1,4,0,0,0,1,0,0,0,0,0,1,0,1
481,Mr,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,1
482,Mr,Current Account,0,4,0,1,0,0,0,1,0,0,0,0,0,0
484,Company,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
485,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
486,Others,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
487,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
488,Others,Credit Card,0,5,0,0,0,0,0,0,0,0,0,1,0,0
489,Company,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0
491,Mrs,Cash,0,2,0,1,0,0,1,1,0,0,0,0,0,0
493,Company,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
495,Mr,Current Account,0,4,0,0,0,3,0,0,0,0,0,0,0,1
497,Mrs,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0
498,Mr,Current Account,1,3,0,1,0,0,3,0,0,0,0,0,0,0
499,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
501,Mr,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
502,Mr,Cash,0,2,0,1,0,2,0,0,0,0,0,0,0,1
503,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
504,Others,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0
506,Mrs,Current Account,0,3,1,0,0,1,0,0,0,0,0,0,0,0
509,Mrs,Credit Card,1,1,0,1,0,0,0,0,0,0,0,0,0,0
511,Mrs,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
512,Mrs,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,1
513,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
514,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
516,Mr,Credit Card,1,3,0,0,0,1,0,2,0,0,0,0,0,0
517,Company,Credit Card,0,5,0,0,0,1,0,0,0,0,0,0,0,0
518,Mr,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,1
520,Others,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0
521,Mr,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0
524,Mr,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
525,Others,Credit Card,0,2,0,0,1,0,2,0,0,0,0,0,0,1
526,Mr,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0
527,Company,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0
529,Mr,Cash,0,2,0,1,0,0,0,2,0,0,0,0,0,0
530,Others,Invoice,1,2,0,1,1,1,0,0,0,0,0,0,0,0
531,Mrs,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0
533,Mrs,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
534,Company,Invoice,0,5,0,0,0,5,0,0,0,0,0,0,0,1
535,Mrs,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0
536,Mrs,Invoice,0,4,0,1,0,1,1,0,0,0,0,0,0,0
538,Mrs,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
539,Company,Credit Card,0,2,0,0,0,0,0,0,0,0,0,1,0,1
540,Mrs,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,1
541,Others,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,1
542,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
543,Mr,Invoice,0,4,0,0,0,3,0,0,0,0,0,0,0,0
544,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
545,Mrs,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
546,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
547,Company,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
548,Mrs,Cash,0,3,0,1,0,0,1,0,0,0,0,0,0,0
549,Mrs,Invoice,0,5,0,0,0,4,0,0,0,0,0,0,0,0
550,Mrs,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
551,Mrs,Current Account,1,4,0,0,0,3,0,0,0,0,0,0,0,0
552,Mrs,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0
553,Mrs,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
555,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
557,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
558,Mrs,Invoice,0,4,0,1,0,1,1,0,0,0,0,0,0,0
560,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
561,Others,Invoice,1,3,0,0,0,0,4,0,0,0,0,0,0,1
562,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
564,Mr,Current Account,1,3,0,1,0,0,1,0,0,0,0,0,0,0
565,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,1
566,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
567,Others,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0
568,Others,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
569,Others,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
570,Others,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
571,Mrs,Invoice,0,4,0,0,0,4,0,0,0,0,0,0,0,0
572,Mr,Invoice,0,1,0,0,0,1,0,0,0,0,0,0,0,0
573,Mrs,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
574,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
575,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
576,Mr,Invoice,0,4,0,1,0,3,0,0,0,0,0,0,0,0
577,Others,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
578,Mr,Current Account,0,4,0,1,0,0,0,0,0,0,0,0,0,0
579,Company,Credit Card,0,4,0,0,0,2,0,0,0,0,0,0,0,0
580,Mrs,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,1
582,Mrs,Current Account,0,4,0,0,0,4,0,0,0,0,0,0,0,0
583,Mr,Current Account,0,5,0,0,0,0,0,0,0,0,0,0,0,0
584,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
585,Mrs,Credit Card,0,4,0,0,0,0,0,1,0,0,0,0,0,0
587,Mrs,Credit Card,0,2,0,0,1,2,0,0,0,0,0,0,1,0
589,Mr,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
591,Mrs,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
592,Company,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
593,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1
594,Mrs,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
595,Others,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
598,Mr,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,0
599,Company,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,1
600,Mr,Invoice,0,4,0,1,0,0,0,0,0,1,0,0,0,0
601,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
602,Mr,Cash,0,4,0,1,0,0,3,0,0,0,0,0,0,0
603,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
604,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,1
606,Mr,Credit Card,1,2,0,1,0,0,3,0,0,0,0,0,0,0
607,Mrs,Cash,0,2,0,0,0,0,0,1,0,0,0,0,0,0
608,Others,Credit Card,0,4,0,0,0,3,0,0,0,0,0,0,0,0
609,Mr,Cash,0,4,0,1,0,0,4,0,0,0,0,0,0,1
610,Mr,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
611,Company,Credit Card,0,4,0,1,0,0,0,0,0,0,0,0,0,0
612,Company,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0
616,Others,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0
617,Mrs,Credit Card,0,2,0,0,1,1,0,0,0,0,0,0,0,0
618,Company,Invoice,0,3,0,1,0,3,0,0,0,0,0,0,0,0
620,Others,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
621,Mr,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0
622,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
623,Company,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
624,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
625,Others,Invoice,0,4,0,1,0,0,1,0,0,0,0,0,0,0
627,Others,Credit Card,0,2,0,1,0,0,0,0,0,0,0,1,0,0
628,Others,Invoice,0,5,0,1,0,0,0,3,0,0,0,0,0,0
629,Mr,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0
630,Mrs,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
631,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
632,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
635,Mrs,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0
636,Company,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
637,Mr,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0
638,Mrs,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
639,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
640,Mr,Credit Card,0,5,0,0,0,2,0,0,1,0,0,0,0,1
641,Others,Invoice,0,2,0,1,1,0,0,2,0,0,0,0,0,0
642,Mr,Invoice,0,2,0,0,1,0,0,1,0,0,0,0,0,0
643,Mrs,Invoice,0,4,0,1,0,2,2,0,0,0,0,0,0,0
644,Mrs,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
645,Mrs,Invoice,0,4,0,1,0,0,3,0,0,0,0,0,0,1
646,Mr,Current Account,0,5,0,0,0,1,0,0,0,0,0,0,0,0
647,Mrs,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
649,Mrs,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
650,Mr,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
651,Mr,Invoice,0,5,0,0,0,0,0,4,0,0,0,0,0,0
652,Mr,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0
653,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
654,Others,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
655,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
658,Company,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
659,Mr,Current Account,0,2,0,1,1,1,0,0,0,0,0,0,0,0
660,Mr,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0
661,Mrs,Invoice,0,4,0,1,0,0,0,3,0,0,0,0,0,0
662,Mr,Credit Card,0,3,0,0,0,0,0,0,0,1,0,0,0,1
663,Others,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0
664,Mr,Current Account,0,3,0,0,0,0,0,4,0,0,0,0,0,0
665,Mr,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
666,Mr,Credit Card,0,4,0,1,0,0,0,0,0,0,0,0,0,1
667,Mrs,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,1
668,Mrs,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
670,Others,Cash,0,5,0,1,0,4,0,0,0,0,0,0,0,1
672,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
673,Mrs,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0
674,Mrs,Cash,0,5,0,1,0,3,0,0,0,0,0,0,0,0
677,Mr,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0
679,Mrs,Current Account,0,4,0,0,0,2,0,0,0,0,0,0,0,0
680,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
681,Company,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
682,Mr,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
683,Mr,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,1
684,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
685,Others,Current Account,1,1,0,1,0,3,0,0,0,0,0,0,0,0
686,Company,Invoice,0,5,0,1,0,0,0,0,0,0,0,0,0,0
688,Company,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0
689,Mrs,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0
692,Mr,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0
693,Mrs,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,1
694,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0
695,Company,Invoice,0,4,0,0,0,2,1,0,0,0,0,0,1,1
696,Mr,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697,Mrs,Cash,0,4,0,1,0,0,0,2,0,0,0,0,0,0
699,Mr,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0
701,Others,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
702,Mr,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,1
703,Mrs,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
704,Others,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,1
705,Mr,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,0
706,Mr,Invoice,1,2,0,1,0,0,0,0,0,0,0,0,0,0
707,Mrs,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0
708,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
709,Mr,Current Account,0,4,0,1,0,0,2,0,0,0,0,0,0,0
710,Mrs,Current Account,1,4,0,1,0,1,0,0,0,0,0,0,0,0
711,Mr,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0
713,Mr,Invoice,0,3,0,0,0,0,0,2,0,0,0,0,0,1
714,Mr,Invoice,0,4,0,1,0,2,2,0,0,0,0,0,0,1
715,Mr,Invoice,0,3,0,1,0,4,0,0,0,0,0,0,0,0
716,Mr,Current Account,0,3,0,1,0,0,0,1,0,0,0,0,0,0
717,Others,Current Account,0,4,0,0,0,0,1,0,0,0,0,0,0,0
718,Company,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0
719,Mr,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,1
720,Mrs,Current Account,0,3,0,0,1,0,0,1,0,0,0,0,0,0
721,Mr,Invoice,0,4,0,0,0,1,3,0,0,0,0,0,0,0
722,Mrs,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0
723,Others,Invoice,0,4,0,1,0,1,2,0,0,0,0,0,0,0
724,Mr,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0
725,Others,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
727,Mr,Cash,0,2,0,1,0,2,0,0,0,0,0,0,0,0
728,Mrs,Current Account,0,3,0,0,0,0,0,0,0,1,0,0,0,0
729,Mrs,Invoice,0,3,0,0,0,0,1,0,0,0,0,0,0,0
730,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,1
731,Mr,Invoice,1,1,0,1,0,1,1,0,0,0,0,0,0,0
732,Mr,Invoice,1,4,0,0,0,3,0,0,0,0,0,0,0,0
733,Mr,Invoice,0,2,0,1,1,2,0,0,0,0,0,0,0,0
734,Others,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,1
735,Mr,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0
736,Mr,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0
737,Others,Credit Card,1,4,0,0,0,1,0,0,0,0,0,0,0,0
738,Others,Cash,0,1,0,1,0,0,0,1,0,0,0,0,0,0
739,Mrs,Credit Card,0,2,0,1,1,0,0,2,0,0,0,0,0,1
740,Company,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
741,Mr,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0
742,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
743,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
744,Mrs,Invoice,1,4,0,1,0,1,0,0,0,0,0,0,0,0
745,Mr,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
746,Mr,Invoice,0,3,0,0,0,3,0,0,0,0,0,0,0,0
747,Company,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,1
748,Mrs,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,1
749,Mrs,Invoice,1,1,0,1,0,0,2,0,0,0,0,0,0,0
750,Mr,Invoice,0,3,0,0,1,0,0,0,0,0,0,0,0,0
751,Mr,Current Account,1,1,0,1,1,0,0,0,0,0,0,0,0,1
752,Company,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
753,Mr,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0
754,Mr,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755,Mr,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,1
756,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
757,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
758,Mrs,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0
759,Mr,Credit Card,0,1,0,0,1,0,0,0,0,0,0,0,0,0
760,Mrs,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
761,Company,Cash,0,4,0,0,0,1,0,0,0,0,0,0,0,0
762,Mrs,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
763,Mr,Current Account,0,3,0,0,0,2,0,0,0,0,0,0,0,0
764,Mr,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0
765,Others,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766,Mrs,Cash,0,2,0,1,0,0,2,0,0,0,0,0,0,0
767,Mrs,Current Account,0,2,0,0,1,0,0,1,0,0,0,0,0,0
768,Mrs,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,1
769,Mrs,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,1
770,Mr,Invoice,1,1,0,1,0,0,3,0,0,0,0,0,0,0
771,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
772,Mr,Current Account,0,4,0,1,0,0,0,1,0,0,0,0,0,0
773,Company,Current Account,0,4,0,0,0,2,0,0,0,0,0,0,0,0
774,Others,Invoice,1,2,0,1,0,3,1,0,0,0,0,0,0,1
775,Mrs,Cash,0,3,0,0,0,1,0,0,0,0,0,0,0,0
776,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0
777,Mr,Credit Card,0,4,0,0,0,0,0,2,0,0,0,0,0,0
778,Mrs,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
779,Others,Invoice,0,4,0,1,0,1,1,0,0,0,0,0,0,0
780,Mr,Invoice,0,2,0,0,1,0,0,1,0,0,0,0,0,0
781,Mr,Credit Card,0,4,0,0,0,0,0,0,0,0,0,1,0,0
783,Mrs,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
784,Mr,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
785,Mr,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0
786,Mr,Invoice,0,4,0,0,0,1,4,0,0,0,0,0,0,0
787,Mrs,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0
788,Mr,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0
789,Mr,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0
790,Mrs,Cash,0,5,0,0,0,4,0,0,0,0,0,1,0,0
791,Others,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
793,Mrs,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
794,Company,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,1
795,Mr,Credit Card,0,3,0,1,0,1,0,4,0,0,0,0,0,0
796,Mr,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,1
797,Mr,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0
798,Mr,Invoice,1,1,0,1,1,0,2,0,0,0,0,0,0,0
799,Mrs,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0
801,Mrs,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,1
802,Mr,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0
803,Mr,Invoice,1,2,0,1,0,2,0,0,0,0,0,0,0,0
804,Others,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0
805,Mrs,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,1
806,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0
807,Mr,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1
808,Mr,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0
809,Mrs,Invoice,0,4,0,0,0,1,1,0,0,0,0,0,0,0
810,Mr,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
811,Mr,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0
812,Mr,Invoice,0,4,0,0,0,0,0,2,0,0,0,0,0,1
813,Others,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0
814,Mrs,Credit Card,1,4,0,1,0,0,0,0,0,0,0,0,0,0
815,Mr,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0
816,Mr,Invoice,0,4,0,1,0,1,0,1,0,0,0,0,0,0
817,Mrs,Current Account,0,1,0,0,1,1,0,0,0,0,0,0,0,0
818,Mr,Current Account,0,5,0,0,0,4,1,0,0,0,0,0,0,0
819,Others,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0
820,Mr,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0
821,Others,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0
822,Mrs,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,1
823,Others,Invoice,0,4,0,1,0,1,0,1,0,0,0,0,0,0
824,Mrs,Invoice,0,4,0,1,0,1,0,3,0,0,0,0,0,0
825,Mrs,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0
826,Mrs,Current Account,1,1,0,0,0,0,0,0,0,1,0,0,0,0
827,Mrs,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0
828,Mr,Credit Card,1,1,0,1,0,0,0,0,0,0,0,0,0,0
830,Mrs,Current Account,0,5,0,0,0,2,0,0,0,0,0,0,0,1
831,Mrs,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,0
832,Others,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0
833,Mr,Credit Card,0,5,0,1,0,2,0,0,0,0,0,0,0,0
